	я_PRON	я_PRON	я_PRON	я_PRON	я_PRON	свой_DET	свой_DET	свой_DET	свой_DET	свой_DET	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	он_PRON	он_PRON	он_PRON	он_PRON	он_PRON	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	время_NOUN	время_NOUN	время_NOUN	время_NOUN	время_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	очень_ADV	очень_ADV	очень_ADV	очень_ADV	очень_ADV	она_PRON	она_PRON	она_PRON	она_PRON	она_PRON	думать_VERB	думать_VERB	думать_VERB	думать_VERB	думать_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мой_DET	мой_DET	мой_DET	мой_DET	мой_DET	мы_PRON	мы_PRON	мы_PRON	мы_PRON	мы_PRON	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	потом_ADV	потом_ADV	потом_ADV	потом_ADV	потом_ADV	знать_VERB	знать_VERB	знать_VERB	знать_VERB	знать_VERB	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	год_NOUN	год_NOUN	год_NOUN	год_NOUN	год_NOUN	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	еще_ADV	еще_ADV	еще_ADV	еще_ADV	еще_ADV	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	день_NOUN	день_NOUN	день_NOUN	день_NOUN	день_NOUN	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB
9	этот_DET	0.10964633273217637	0.010072016232057932	132	50.27950503043319																															надеяться_VERB	0.08994205490313115	0.03496143414785081	25.0	71.6359785689463																					вот_PART	0.08785960614507768	0.03941888915472001	32.0	91.57007950641459																										на_ADP	-0.09564129909182933	0.024894998053436798	37.0	31.118747566796																									
10	работать_VERB	-0.10610508712727629	0.012783105944424158	44	63.8132648745654																															всего_PRON	-0.08573266677719119	0.04445910042664814	6.0	91.09669677420204																					интересный_ADJ	-0.08555503010290393	0.044903548644722326	15.0	104.31094350168996																										самого_ADJ	-0.09499878364116217	0.025887796754944972	5.0	32.35974594368122																									
11	сейчас_ADV	-0.10580443445009487	0.013040526976384272	88	65.0983106661103																															тут_ADV	-0.08547614693905607	0.04510210970603493	9.0	92.41422278766558																					думать_VERB	-0.083977124305353	0.04901794185627923	20.0	113.86867893213665																										в_ADP	-0.08827588239595253	0.038491261794614054	86.0	48.114077243267566																									
12	а_CCONJ	0.10340394915270311	0.015265148424003514	184	76.20362093262554																															хотеться_VERB	0.08454672902130914	0.04749770621901363	51.0	97.32280004275893																					работа_NOUN	-0.08385236999707965	0.04935628381221528	8.0	114.6546472957761																										скучать_VERB	-0.08806810846549483	0.03895192480711642	8.0	48.68990600889553																									
13	зачем_ADV	-0.10146495292225802	0.017298731216024057	9	86.35526623039209																																																																																						хороший_ADJ	-0.08682004731925304	0.04181841407856921	9.0	52.27301759821152																									
14	такой_DET	0.10114384081398488	0.017657447381721283	64	88.14597732955265																																																																																						как_SCONJ	0.08679162321839394	0.041885717686281486	28.0	52.35714710785186																									
15	устроиться_VERB	-0.09960192087282602	0.01947196657680841	12	97.20405715142759																																																																																						как_ADV	-0.08576340109248691	0.044382579824265175	10.0	55.478224780331466																									
16	сила_NOUN	-0.09791122973527831	0.02164628193516158	6	108.0582394203266																																																																																																																			
17	занятие_NOUN	-0.09721503317197545	0.02260113234329714	11	112.82485265773933																																																																																																																			
18	нормальный_ADJ	-0.09590418584714669	0.024498371656335612	37	122.29587130842738																																																																																																																			
19	собраться_VERB	0.0946903851374572	0.0263763308010777	9	131.67064335897987																																																																																																																			
20	прошлый_ADJ	-0.09388282547578788	0.027693384904522944	11	138.24537744337854																																																																																																																			
21	мочь_VERB	0.09293495841660886	0.029311058879081902	60	146.32080592437686																																																																																																																			
22	шок_NOUN	-0.09291463569566157	0.02934661217472361	10	146.49828797622027																																																																																																																			
23	также_ADV	-0.09287096925148358	0.02942312899310957	21	146.88025993360299																																																																																																																			
24	подруга_NOUN	-0.08942552882516495	0.0360249863331515	10	179.8367317750923																																																																																																																			
25	не_PART	0.08721208730230762	0.04089940209821587	358	204.1698152742936																																																																																																																			
26	лишь_PART	0.08678218175741828	0.04190809373573994	6	209.2052039288138																																																																																																																			
27	совсем_ADV	0.085709714215776	0.04451631883149371	26	222.22546360681662																																																																																																																			
28	давать_VERB	0.08507930371646046	0.04611225828774586	23	230.19239337242732																																																																																																																			
29	что_PRON	0.08498199501874834	0.04636283401046732	175	231.44326738025285																																																																																																																			
30	рождение_NOUN	0.08399922411869504	0.04895820857191767	9	244.399377191013																																																																																																																			
31	подружиться_VERB	0.08391825830706216	0.049177347671573265	6	245.49331957649375																																																																																																																			
