	я_PRON	я_PRON	я_PRON	я_PRON	я_PRON	свой_DET	свой_DET	свой_DET	свой_DET	свой_DET	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	он_PRON	он_PRON	он_PRON	он_PRON	он_PRON	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	время_NOUN	время_NOUN	время_NOUN	время_NOUN	время_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	очень_ADV	очень_ADV	очень_ADV	очень_ADV	очень_ADV	она_PRON	она_PRON	она_PRON	она_PRON	она_PRON	думать_VERB	думать_VERB	думать_VERB	думать_VERB	думать_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мой_DET	мой_DET	мой_DET	мой_DET	мой_DET	мы_PRON	мы_PRON	мы_PRON	мы_PRON	мы_PRON	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	потом_ADV	потом_ADV	потом_ADV	потом_ADV	потом_ADV	знать_VERB	знать_VERB	знать_VERB	знать_VERB	знать_VERB	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	год_NOUN	год_NOUN	год_NOUN	год_NOUN	год_NOUN	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	еще_ADV	еще_ADV	еще_ADV	еще_ADV	еще_ADV	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	день_NOUN	день_NOUN	день_NOUN	день_NOUN	день_NOUN	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON
9	поехать_VERB	-0.09906882398332978	0.020250178848619148	30	101.08889281230678																															через_ADP	-0.08856468816814624	0.03803428195591908	5.0	77.9322437276782																о_ADP	0.08734619634357539	0.04077275255955691	14.0	64.54326730177858	тут_ADV	0.08958888213516426	0.035854685352155115	24.0	83.29043407305633																																																												
10	снова_ADV	-0.09892995907235203	0.020427075544843232	9	101.97196111985741																															наступить_VERB	-0.08707046013083221	0.04141505739151178	5.0	84.85945259520764																					первый_ADJ	-0.08852108067487897	0.03812952478489389	19.0	88.57488607530851																																																												
11	сей_DET	0.0986423044333245	0.020797792455149223	9	103.82257993610492																															бывать_VERB	-0.08447836519794787	0.047881622777846695	10.0	98.10944507180788																					про_ADP	-0.08830523820569099	0.03860392802232464	5.0	89.67692479586013																																																												
12	посмотреть_VERB	-0.09852418551517596	0.02095170466375521	9	104.590909681466																																																								-_PART	0.08594314732761636	0.04413062318717501	7.0	102.51543766380756																																																												
13	эмоция_NOUN	0.09467957409061126	0.026531505156863776	12	132.44527374306398																																																								наконец_ADV	-0.0858202626986148	0.04443549913295489	7.0	103.22366448585421																																																												
14	под_ADP	0.0940932377433784	0.027486184538629558	12	137.21103321683876																																																								пара_NOUN	-0.08533044016093846	0.04566841475346888	7.0	106.08772747230822																																																												
15	ответ_NOUN	-0.09278236877673476	0.029727973120906546	21	148.40204181956548																																																								немного_ADV	-0.085265152887642	0.045834897823694695	5.0	106.47446764444278																																																												
16	сожаление_NOUN	0.09190701600004635	0.031310768034413475	8	156.30335402779207																																																								привет_NOUN	-0.08513079785905552	0.04617910882738272	33.0	107.27406980601006																																																												
17	бесить_VERB	0.09186543358428628	0.03138771735398458	11	156.68748503109103																																																								какой_DET	-0.0847359125062649	0.0472033745490309	12.0	109.65343907739879																																																												
18	ни_CCONJ	0.08921409624677057	0.03663962003814858	5	182.90498323043772																																																								помнить_VERB	-0.08401399095165737	0.04912518891661858	20.0	114.11781385330497																																																												
19	книга_NOUN	-0.08734691409707378	0.04077109166165362	8	203.52928957497488																																																																																																																								
20	попасть_VERB	0.08716276080079856	0.04119910561245761	7	205.6659352173884																																																																																																																								
21	позвонить_VERB	0.08699939027774319	0.04158198710101955	8	207.5772796082896																																																																																																																								
22	два_NUM	-0.08691801183461498	0.04177382710331706	27	208.53494489975878																																																																																																																								
23	много_ADV	0.08563813813253708	0.04489060759220893	62	224.09391310030696																																																																																																																								
24	красивый_ADJ	0.08541625672764373	0.045450354971901495	22	226.88817201973225																																																																																																																								
25	оказаться_VERB	-0.0845898195023754	0.04758711304864411	5	237.5548683388314																																																																																																																								
26	правда_ADV	-0.08423554710343409	0.04852854357377538	19	242.2544895202867																																																																																																																								
27	хорошо_ADV	0.08370119711361397	0.04997797704949162	33	249.49006143106217																																																																																																																								
