	я_PRON	я_PRON	я_PRON	я_PRON	я_PRON	свой_DET	свой_DET	свой_DET	свой_DET	свой_DET	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	он_PRON	он_PRON	он_PRON	он_PRON	он_PRON	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	время_NOUN	время_NOUN	время_NOUN	время_NOUN	время_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	очень_ADV	очень_ADV	очень_ADV	очень_ADV	очень_ADV	она_PRON	она_PRON	она_PRON	она_PRON	она_PRON	думать_VERB	думать_VERB	думать_VERB	думать_VERB	думать_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мой_DET	мой_DET	мой_DET	мой_DET	мой_DET	мы_PRON	мы_PRON	мы_PRON	мы_PRON	мы_PRON	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	знать_VERB	знать_VERB	знать_VERB	знать_VERB	знать_VERB	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	год_NOUN	год_NOUN	год_NOUN	год_NOUN	год_NOUN	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	еще_ADV	еще_ADV	еще_ADV	еще_ADV	еще_ADV	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	день_NOUN	день_NOUN	день_NOUN	день_NOUN	день_NOUN	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON
9	совсем_ADV	0.10930414471406792	0.010309629187436614	26	51.46566890368358																															стать_VERB	0.0951803460053572	0.02560384860847887	10.0	52.4622857987732																я_PRON	0.08376614618425535	0.049591268672517196	98.0	78.50297830859472																																																																	
10	ли_PART	0.1093005158513194	0.010312175482093488	18	51.47838000661069																															соскучиться_VERB	0.09247269301164895	0.030128963804260233	83.0	61.734246834929216																																																																																					
11	была_AUX	0.10918521404583854	0.010393371439098253	54	51.883710223978476																															по_ADP	0.09064824622417277	0.033550700643580546	110.0	68.74538561869655																																																																																					
12	но_CCONJ	0.10610339210067947	0.012784544576807713	196	63.8204465274241																															без_ADP	0.08938781871051944	0.03610369944978033	8.0	73.97648017259989																																																																																					
13	одноклассник_NOUN	0.10296737937146058	0.01570373919801171	8	78.39306607647445																															вгпу_PROPN	-0.08789925169261383	0.039329735365137036	5.0	80.5866277631658																																																																																					
14	слово_NOUN	0.10276290526715932	0.015912934160849188	8	79.43736733095915																															универ_NOUN	0.08709845434002611	0.04116400474392291	6.0	84.34504572029805																																																																																					
15	хотя_SCONJ	0.10020744569990796	0.018740876956639386	28	93.55445776754381																																																																																																																								
16	нормальный_ADJ	-0.09978231359346007	0.01925161121482218	37	96.10404318439232																																																																																																																								
17	где_ADV	0.09849387554194237	0.020874281798908552	19	104.20441474015149																																																																																																																								
18	мысль_NOUN	0.09676380293376667	0.02323932195029954	12	116.01069517589531																																																																																																																								
19	поддерживать_VERB	0.09617032862363713	0.024102407030844764	5	120.31921589797706																																																																																																																								
20	весь_DET	-0.09586040961336807	0.024564036980813116	107	122.62367260821907																																																																																																																								
21	конец_NOUN	0.09579246349113738	0.024666258881594887	12	123.13396433692168																																																																																																																								
22	важный_ADJ	0.09555371241757825	0.025028368993102	6	124.94161801356518																																																																																																																								
23	чтобы_SCONJ	-0.09506833948473906	0.02577869804232157	32	128.68726062726927																																																																																																																								
24	отношение_NOUN	0.09301437353011209	0.029172481396666134	10	145.62902713215735																																																																																																																								
25	лишь_PART	0.09173907088548401	0.03146713047259229	6	157.0839153191807																																																																																																																								
26	принцип_NOUN	-0.0917263047172676	0.03149085963108403	10	157.20237127837146																																																																																																																								
27	блин_PROPN	0.09106948357497166	0.03273255461569921	6	163.40091264157047																																																																																																																								
28	радость_NOUN	0.09101174594275815	0.032843677732294435	6	163.95563923961382																																																																																																																								
29	видеться_VERB	-0.09052806889922452	0.033787288666461135	87	168.66614502297398																																																																																																																								
30	хотеться_VERB	0.09009217899897949	0.03465738127042768	54	173.00964730197498																																																																																																																								
31	учёба_NOUN	0.08979048699812565	0.035270712386529374	80	176.07139623355462																																																																																																																								
32	сестра_NOUN	-0.08815202855128351	0.038765303397326846	13	193.51639455945562																																																																																																																								
33	деньга_NOUN	-0.08806336930460998	0.03896248641311372	12	194.5007321742637																																																																																																																								
34	постоянно_ADV	0.08788428095027619	0.03936338106521701	10	196.5019982775633																																																																																																																								
35	сама_ADJ	0.08781117465643151	0.03952803264296413	17	197.32393895367693																																																																																																																								
36	отпуск_NOUN	-0.08685871570368256	0.04172700027716497	6	208.30118538360753																																																																																																																								
37	понимать_VERB	0.08683720022352208	0.04177784299956395	32	208.55499225382323																																																																																																																								
38	встретить_VERB	0.08622701346618718	0.04324168409229966	5	215.8624869887599																																																																																																																								
39	под_ADP	-0.08602058753407005	0.04374658505398831	12	218.38295258950964																																																																																																																								
40	роль_NOUN	0.08481792417649021	0.04678791477482079	5	233.56527055590539																																																																																																																								
41	всему_PRON	0.08473961370569362	0.046991954626887544	5	234.58383749742262																																																																																																																								
42	побежать_VERB	-0.08472644653544079	0.04702633521800001	5	234.75546540825604																																																																																																																								
43	надеяться_VERB	0.08436655105597939	0.047974255390853815	67	239.48748291114225																																																																																																																								
44	прийти_VERB	-0.08426442949055929	0.048246129300706174	11	240.84467746912523																																																																																																																								
