	я_PRON	я_PRON	я_PRON	я_PRON	я_PRON	свой_DET	свой_DET	свой_DET	свой_DET	свой_DET	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	он_PRON	он_PRON	он_PRON	он_PRON	он_PRON	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	время_NOUN	время_NOUN	время_NOUN	время_NOUN	время_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	очень_ADV	очень_ADV	очень_ADV	очень_ADV	очень_ADV	она_PRON	она_PRON	она_PRON	она_PRON	она_PRON	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мой_DET	мой_DET	мой_DET	мой_DET	мой_DET	мы_PRON	мы_PRON	мы_PRON	мы_PRON	мы_PRON	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	знать_VERB	знать_VERB	знать_VERB	знать_VERB	знать_VERB	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	год_NOUN	год_NOUN	год_NOUN	год_NOUN	год_NOUN	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	еще_ADV	еще_ADV	еще_ADV	еще_ADV	еще_ADV	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB
9	поступить_VERB	-0.19038982121195627	0.006512043253518403	25	15.837289192556756																																																																																																				
10	надеяться_VERB	0.18741255352772695	0.007417498201032413	35	18.03935562491083																																																																																																				
11	всё_PRON	-0.17471738475531728	0.012660663289900275	18	30.79073312103747																																																																																																				
12	идти_VERB	0.16996705591037234	0.015334967592731171	8	37.29464118552221																																																																																																				
13	о_ADP	0.16967571231195358	0.01551397426452388	39	37.729985411322076																																																																																																				
14	-_PRON	0.16422252619090538	0.019217736424991725	10	46.73753498557988																																																																																																				
15	привет_NOUN	-0.16315320140511558	0.020027790926832385	26	48.70758753405636																																																																																																				
16	в_ADP	-0.14842032968433383	0.0345729846480917	122	84.08149866415901																																																																																																				
17	на_ADP	0.13958469642287297	0.04700787532780394	76	114.32315279721918																																																																																																				
18	месяц_NOUN	-0.13881844926624473	0.04824332792394286	34	117.32777351102904																																																																																																				
