	я_PRON	я_PRON	я_PRON	я_PRON	я_PRON	свой_DET	свой_DET	свой_DET	свой_DET	свой_DET	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	он_PRON	он_PRON	он_PRON	он_PRON	он_PRON	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	время_NOUN	время_NOUN	время_NOUN	время_NOUN	время_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	очень_ADV	очень_ADV	очень_ADV	очень_ADV	очень_ADV	она_PRON	она_PRON	она_PRON	она_PRON	она_PRON	думать_VERB	думать_VERB	думать_VERB	думать_VERB	думать_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мой_DET	мой_DET	мой_DET	мой_DET	мой_DET	мы_PRON	мы_PRON	мы_PRON	мы_PRON	мы_PRON	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	потом_ADV	потом_ADV	потом_ADV	потом_ADV	потом_ADV	знать_VERB	знать_VERB	знать_VERB	знать_VERB	знать_VERB	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	год_NOUN	год_NOUN	год_NOUN	год_NOUN	год_NOUN	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	еще_ADV	еще_ADV	еще_ADV	еще_ADV	еще_ADV	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	день_NOUN	день_NOUN	день_NOUN	день_NOUN	день_NOUN	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON
9	много_NUM	-0.10465520911284383	0.014067130459496903	11	70.22311525380854																															соскучиться_VERB	0.08856318391400922	0.03786188886506083	83.0	77.57901028450965																					снег_NOUN	-0.0937134008559983	0.027976766641085768	7.0	64.99002890724223																																																												
10	самого_ADJ	-0.1032884301219744	0.015380143071707606	5	76.77767421396437																															ты_PRON	0.08703878783926698	0.04130352063769319	196.0	84.63091378663336																					место_NOUN	-0.0910027793567674	0.03286096388453532	17.0	76.33601910377554																																																												
11	радость_NOUN	0.10254778429583553	0.016135655873720185	6	80.54919412161117																															универ_NOUN	0.08654944016434944	0.042462884224814944	6.0	87.00644977664582																					смотреть_VERB	-0.09066711234054685	0.033513688356572875	5.0	77.85229805231879																																																												
12	прийти_VERB	-0.10145636750622694	0.017308238472410902	11	86.40272645427522																															потом_ADV	-0.0862801349007645	0.043112550738982625	7.0	88.3376164641754																					никто_PRON	-0.08771338034300179	0.03974919837027465	6.0	92.33738781414802																																																												
13	вспомнить_VERB	-0.10091513119759753	0.017916888857639625	5	89.44110917733701																															мама_NOUN	0.08619692333046688	0.04331497495732652	5.0	88.75238368756204																					ведь_PART	0.08699057912718389	0.04141653675002108	9.0	96.21061487029897																																																												
14	вроде_ADV	-0.1000706893726443	0.01890386483301307	19	94.36809324640124																																																								сходить_VERB	0.08673935358962978	0.042009722254640336	5.0	97.5885847975295																																																												
15	был_AUX	-0.09938121077750221	0.019744557335751364	28	98.5648302200708																																																								вы_PRON	-0.08521003596842518	0.04577740620768562	14.0	106.34091462045369																																																												
16	полностью_ADV	-0.0992921070307982	0.019855544114277996	5	99.11887621847576																																																								у_ADP	-0.08397075446396446	0.04903517013464309	186.0	113.9087002227759																																																												
17	пройти_VERB	-0.0990720068465785	0.020132029714057618	34	100.49909233257563																																																								очень_ADV	0.0836386803530308	0.04994036371473602	83.0	116.01146490933178																																																												
18	каникулы_NOUN	-0.09845034683998671	0.020931118255453525	8	104.488142331224																																																								если_SCONJ	-0.08362469292475791	0.04997879637021564	7.0	116.10074396801093																																																												
19	дальше_ADV	0.09638488756990866	0.023787229041907398	8	118.74584737720173																																																																																																																								
20	отпуск_NOUN	-0.0959584518119447	0.024417182114900557	6	121.89057311758359																																																																																																																								
21	парень_NOUN	0.0951191570717052	0.025699241281672443	13	128.29061247810884																																																																																																																								
22	третий_ADJ	-0.09504593806425096	0.025813791420200124	6	128.862446769639																																																																																																																								
23	где_ADV	0.09448472933048452	0.02670650750682605	19	133.31888547407564																																																																																																																								
24	понимать_VERB	0.09386337666982732	0.027725789293802313	32	138.40714015466114																																																																																																																								
25	произойти_VERB	0.09349589565599743	0.028344220099620933	43	141.4943467373077																																																																																																																								
26	бы_PART	-0.09259112401856875	0.02991757705094161	11	149.34854463830052																																																																																																																								
27	питер_PROPN	-0.09238908818349383	0.03027895917004358	6	151.15256417685757																																																																																																																								
28	во_ADP	-0.09069597786250351	0.03345712626310123	18	167.01797430540134																																																																																																																								
29	надеяться_VERB	0.09025255005680222	0.03433506590033967	67	171.40064897449562																																																																																																																								
30	видеться_VERB	-0.09006599049850242	0.03471025921953621	87	173.27361402392475																																																																																																																								
31	забыть_VERB	0.08952644516543377	0.03581505892589061	22	178.78877415804592																																																																																																																								
32	ужас_NOUN	0.08885193310653108	0.037238162013746495	6	185.8929047726225																																																																																																																								
33	мы_PRON	-0.08648812938100695	0.04261005854134595	99	212.709412238399																																																																																																																								
34	постоянно_ADV	0.08518078079255136	0.04585216121571596	10	228.89398878885407																																																																																																																								
35	номер_NOUN	0.08418783333060771	0.04845089411769168	6	241.86686343551685																																																																																																																								
36	почему_ADV	0.08404813917282171	0.048826213398560865	13	243.74045728561583																																																																																																																								
37	событие_NOUN	0.08402781596428235	0.048881018482343636	9	244.01404426385943																																																																																																																								
