	Unnamed: 0	я_PRON	я_PRON.1	я_PRON.2	я_PRON.3	я_PRON.4	свой_DET	свой_DET.1	свой_DET.2	свой_DET.3	свой_DET.4	они_PRON	они_PRON.1	они_PRON.2	они_PRON.3	они_PRON.4	он_PRON	он_PRON.1	он_PRON.2	он_PRON.3	он_PRON.4	хотеть_VERB	хотеть_VERB.1	хотеть_VERB.2	хотеть_VERB.3	хотеть_VERB.4	время_NOUN	время_NOUN.1	время_NOUN.2	время_NOUN.3	время_NOUN.4	очень_ADV	очень_ADV.1	очень_ADV.2	очень_ADV.3	очень_ADV.4	она_PRON	она_PRON.1	она_PRON.2	она_PRON.3	она_PRON.4	думать_VERB	думать_VERB.1	думать_VERB.2	думать_VERB.3	думать_VERB.4	мочь_VERB	мочь_VERB.1	мочь_VERB.2	мочь_VERB.3	мочь_VERB.4	мой_DET	мой_DET.1	мой_DET.2	мой_DET.3	мой_DET.4	мы_PRON	мы_PRON.1	мы_PRON.2	мы_PRON.3	мы_PRON.4	жизнь_NOUN	жизнь_NOUN.1	жизнь_NOUN.2	жизнь_NOUN.3	жизнь_NOUN.4	потом_ADV	потом_ADV.1	потом_ADV.2	потом_ADV.3	потом_ADV.4	первый_ADJ	первый_ADJ.1	первый_ADJ.2	первый_ADJ.3	первый_ADJ.4	хороший_ADJ	хороший_ADJ.1	хороший_ADJ.2	хороший_ADJ.3	хороший_ADJ.4	еще_ADV	еще_ADV.1	еще_ADV.2	еще_ADV.3	еще_ADV.4	произойти_VERB	произойти_VERB.1	произойти_VERB.2	произойти_VERB.3	произойти_VERB.4	день_NOUN	день_NOUN.1	день_NOUN.2	день_NOUN.3	день_NOUN.4	жить_VERB	жить_VERB.1	жить_VERB.2	жить_VERB.3	жить_VERB.4	ничто_PRON	ничто_PRON.1	ничто_PRON.2	ничто_PRON.3	ничто_PRON.4
9	9											214_спешка-неторопливость	0.4032549926278844	0.033350676633537635	28.0	0.9338189457390541	243_проблема-решение_проблем	-0.8074311239812476	0.02809183102715131	7.0	0.1966428171900592	148_усталость-бодрость	-0.9185483812654204	0.02756163382425711	5.0	0.13780816912128555	81_религия-наука	-0.6487200204891101	0.04244010977855725	10.0	0.4244010977855725						165_улучшение-ухудшение	-0.863565130011279	0.02665187897034314	6.0	0.15991127382205886	190_погода-животное	-0.8999656347840862	0.014509795680822028	6	0.08705877408493216											29_негативные_чувства-духовные_чувства	0.9838953281903531	0.01610467180964703	4.0	0.06441868723858812	134_физическое-абстрактное	0.5608154058647722	0.02964071975273575	15.0	0.4446107962910363						236_умственный_труд-физический_труд	-0.376451181937228	0.04413439648887327	29.0	1.2798974981773248						59_увядание-расцвет	-0.7453784027299486	0.021157849004317823	9.0	0.1904206410388604																258_конец-начало	-0.8785193161525047	0.04989056008583286	5.0	0.2494528004291643
10	10											128_неловкость-ловкость	-0.40177420039885375	0.03406610467145031	28.0	0.9538509308006088	32_разруха-реализация	0.8024440570861092	0.029860517820425512	7.0	0.20902362474297856	125_разработка-разрушение	-0.9124718536098738	0.030673956804602782	5.0	0.15336978402301393	197_проблема-решение_проблем	-0.6469499028755741	0.04319682269907614	10.0	0.43196822699076143						69_труд-месть	-0.8553077323808491	0.02988915049061004	6.0	0.17933490294366025	181_дополнение-устранение	-0.8972132999748554	0.015304682377822837	6	0.091828094266937											126_путешествие-конец_движения	-0.9838042075533668	0.016195792446633158	4.0	0.06478316978653265	113_скрытность-прозрачность	0.5591058053251724	0.03024996748897577	15.0	0.4537495123346366						283_героизм-малодушие	0.373727049341971	0.04581591763343657	29.0	1.3286616113696603						92_жизнь-смерть	-0.7436156034108392	0.021634170590438068	9.0	0.1947075353139426																				
11	11											126_путешествие-конец_движения	0.3959359620756157	0.037007898240081084	28.0	1.0362211507222705	167_дополнение-устранение	-0.8019932303389263	0.030023390333668194	7.0	0.21016373233567734	292_экстрим-повседневность	-0.9097292287270672	0.032113295963399936	5.0	0.16056647981699967	255_голод-неопределенная_тема	-0.6464080043076301	0.04343027679395497	10.0	0.4343027679395497						231_злость-радость	0.8464984550591776	0.03353562915735655	6.0	0.20121377494413928	89_апатия-взбудораженность	-0.8944750540424715	0.016115734060906425	6	0.09669440436543857											293_соблюдение_закона-правонарушение	0.9833622804431602	0.016637719556839792	4.0	0.06655087822735918	36_спокойствие-деятельность	-0.5493040705293202	0.03392696227821347	15.0	0.5089044341732021						48_отдаление-приближение	-0.3675133372864343	0.04984198257216662	29.0	1.4454174945928318						209_отрицание-утверждение	0.7260840407341155	0.026761458109567912	9.0	0.2408531229861112																				
12	12											223_бытовые_ситуации-глобальные_происшествия	-0.3927986137614171	0.03867080601304483	28.0	1.0827825683652552	110_негативные_эмоции-положительные_эмоции	0.7890258961588517	0.03492127594763338	7.0	0.2444489316334337	235_процесс-итог	-0.909493862219978	0.03223780008929767	5.0	0.16118900044648835	278_физический_труд-умственный_труд	0.6415472244429669	0.045562249647106486	10.0	0.4556224964710648						8_застой-работа	0.8429898794230192	0.03504294622812223	6.0	0.21025767736873333	163_человек-инструмент	0.8898120683449297	0.017543153633254788	6	0.10525892179952873											114_церковь-мирская_жизнь	0.9833009607647348	0.016699039235265167	4.0	0.06679615694106067	299_веселье-грусть	-0.5478833294419618	0.034486543026735844	15.0	0.5172981454010377																82_суматоха-спокойствие	0.7239024907580529	0.02745030739003306	9.0	0.2470527665102976																				
13	13											40_уклад_жизни-дисциплина	-0.3924437960553438	0.03886257081047365	28.0	1.0881519826932622	300_беспокойство-спокойствие	-0.7861583732655965	0.03606025316772469	7.0	0.2524217721740728	162_история-одномоментное_происшествие	0.9076709514310092	0.03320729137177852	5.0	0.1660364568588926	267_неволя-свобода	0.6389448384560469	0.0467319261272814	10.0	0.467319261272814											155_поражение-победа	0.8888561901546461	0.01784294293383456	6	0.10705765760300737											175_нематериальное-материальное	-0.9810291396975654	0.01897086030243456	4.0	0.07588344120973822	19_быстрое_явление-длительное_явление	-0.5470248869031232	0.03482798912564465	15.0	0.5224198368846698																30_стихийное_собрание-мероприятия	0.7163274040625573	0.02993220984792092	9.0	0.2693898886312883																				
14	14											103_познание-непостижимость	0.3920907086877938	0.03905415390849376	28.0	1.0935163094378249	181_дополнение-устранение	-0.7837989512535205	0.037012669515705234	7.0	0.25908868660993656	266_мир-война	-0.9076024451302742	0.03324390461423636	5.0	0.16621952307118182	237_низшие_слои-высшие_слои	0.6366279266018896	0.04779002286136021	10.0	0.4779002286136022											220_власть-наука	-0.8886076778039599	0.017921282306349567	6	0.1075276938380974											130_размеренная_жизнь-напряжённая_жизнь	-0.9791332017353782	0.020866798264621792	4.0	0.08346719305848715	155_поражение-победа	-0.5321316816056442	0.04116363427028506	15.0	0.617454514054276																41_развлечение-когнитивная-способность	0.7035234207957243	0.03445236741421394	9.0	0.31007130672792543																				
15	15											3_спокойствие-суматоха	0.3900229683198848	0.040191294007866606	28.0	1.1253562322202648	19_быстрое_явление-длительное_явление	0.7758810068517966	0.040309868985362055	7.0	0.2821690828975344	15_древняя_работа-современная_работа	-0.9060216174921542	0.034092356210192305	5.0	0.17046178105096152	100_труд-отдых	-0.6363086739991494	0.04793706174360447	10.0	0.4793706174360446											295_прощение-мстительность	0.8880047126051274	0.018112041266637253	6	0.10867224759982352											78_популярность-безвестность	0.9774774122288936	0.02252258777110649	4.0	0.09009035108442598	29_негативные_чувства-духовные_чувства	0.5310588214794487	0.04165096205023741	15.0	0.6247644307535611																16_воля-неволя	-0.6952356904813725	0.03760200614172265	9.0	0.33841805527550384																				
16	16											187_гармония-конфликт	0.3898956081412253	0.04026218912562881	28.0	1.1273412955176068	88_лишение-наделение	0.7689664538988858	0.04331703802221236	7.0	0.3032192661554865	33_абстрактная_работа-конкретная_работа	0.9038219007113448	0.03528429336434728	5.0	0.17642146682173646	121_несовременность-актуальность	0.636172243639353	0.04799998970369115	10.0	0.4799998970369115											153_прерывание-продолжение	-0.8785011394179959	0.021246178226911258	6	0.12747706936146758											123_отдых-работа	0.976304113748664	0.023695886251336118	4.0	0.09478354500534447	107_мир-драка	-0.5307147018429004	0.04180817626051051	15.0	0.6271226439076577																202_отставание-лидерство	-0.6932179825056415	0.03839599972603496	9.0	0.3455639975343146																				
17	17											5_польза-вред	0.3876600970235749	0.04152290877121907	28.0	1.162641445594134	290_статистика-отсутствие_системы	0.7625888727325358	0.04619677997299887	7.0	0.3233774598109921	16_воля-неволя	-0.9005480013883225	0.03708233210532613	5.0	0.18541166052663066	246_чистота-беспорядок	-0.6348503852160691	0.048612546499044916	10.0	0.4861254649904492											66_курируемый-куратор	-0.8782156236105841	0.02134403300826277	6	0.12806419804957664											84_последовательность-разлад	0.9758126560835088	0.024187343916491244	4.0	0.09674937566596498	4_праздник-быт	0.5276932832279511	0.043207523134832455	15.0	0.6481128470224868																190_погода-животное	0.6873454327489469	0.04076836735772349	9.0	0.3669153062195114																				
18	18											120_усталость-покой	-0.3846905601705857	0.043245981017745	28.0	1.2108874684968598	16_воля-неволя	-0.7617919898720512	0.046563780441767774	7.0	0.3259464630923744	4_праздник-быт	-0.8857591063255558	0.045549184467188204	5.0	0.227745922335941																69_труд-месть	-0.875456813981754	0.022300612773409133	6	0.13380367664045478											16_воля-неволя	-0.9718111695028404	0.028188830497159482	4.0	0.11275532198863793	116_смерть-жизнь	-0.5213784633619625	0.04624393193904298	15.0	0.6936589790856448																29_негативные_чувства-духовные_чувства	0.6862810703154201	0.04120820857056665	9.0	0.3708738771350999																				
19	19											285_опасность-безопасность	-0.3829884882007485	0.044258932660584505	28.0	1.239250114496366						94_проблема-решение_проблем	-0.8785005739842805	0.0499019601439062	5.0	0.24950980071953094																133_торможение-развитие	0.8731141332160396	0.02312860208545356	6	0.13877161251272135											37_низ-верх	-0.9695869279323532	0.030413072067646763	4.0	0.12165228827058705	63_мир-война	-0.5212416610903985	0.0463114092272033	15.0	0.6946711384080495																198_обучение-достижение	0.6778002625044393	0.04482236610071712	9.0	0.4034012949064541																				
20	20											77_природные_процессы-военные_процессы	-0.380888154602265	0.04553476041297662	28.0	1.2749732915633454																										262_серьезность-шутка	-0.8726326138622461	0.02330057098375289	6	0.13980342590251738											241_нападение-оборона	-0.9674870350951238	0.032512964904876214	4.0	0.13005185961950486	167_дополнение-устранение	0.5198706043945565	0.046991702152771486	15.0	0.7048755322915723																132_правонарушение-соблюдение_закона	0.6719000321383859	0.04745297684783895	9.0	0.42707679163055057																				
21	21											167_дополнение-устранение	-0.3805060884823565	0.04576994496996968	28.0	1.281558459159151																										294_испытание-безмятежность	0.872497777166886	0.02334883510023639	6	0.14009301060141835											77_природные_процессы-военные_процессы	-0.967101912088284	0.03289808791171611	4.0	0.13159235164686445																					207_фантастика-реальность	0.6716074475697671	0.04758593401836268	9.0	0.42827340616526416																				
22	22											133_торможение-развитие	0.3803508340472549	0.04586578794236107	28.0	1.2842420623861102																										4_праздник-быт	-0.8697565839507373	0.02434033897819409	6	0.14604203386916456											40_уклад_жизни-дисциплина	0.9665962832390196	0.033403716760980307	4.0	0.13361486704392125																					146_разум-чувство	0.6684647177843109	0.04902911317716119	9.0	0.4412620185944507																				
23	23											230_отступление-наступление	-0.37901420229705796	0.046697521579612655	28.0	1.3075306042291543																										279_соблюдение_закона-правонарушение	0.8695184299374167	0.02442740710967197	6	0.14656444265803184											273_жар-холод	-0.9662589544867022	0.03374104551329782	4.0	0.13496418205319127																																													
24	24											287_вода-земля	-0.37788338330805904	0.04741046867363167	28.0	1.3274931228616866																										297_юмор-суровость	-0.8686086195874675	0.02476139192160122	6	0.14856835152960732											76_мир-война	-0.9658028546744976	0.03419714532550233	4.0	0.13678858130200933																																													
25	25											273_жар-холод	0.3776196844367155	0.04757795411984536	28.0	1.3321827153556702																										173_отдых-работа	0.8665293323659643	0.025532777471371775	6	0.15319666482823066											41_развлечение-когнитивная-способность	0.9655905617937552	0.03440943820624487	4.0	0.13763775282497948																																													
26	26											9_трудности-отсутствие_проблем	-0.3763113528308261	0.048415857138228345	28.0	1.3556439998703935																										206_расслабление-напряжение	0.8588972910975422	0.02846028602420263	6	0.1707617161452158											258_конец-начало	0.9636386087041018	0.036361391295898216	4.0	0.14544556518359286																																													
27	27											243_проблема-решение_проблем	-0.37521206470926177	0.049128855385586125	28.0	1.3756079507964114																										102_фантастика-реальность	0.8576102685549727	0.028968789231898294	6	0.17381273539138975											283_героизм-малодушие	-0.963629258454071	0.036370741545929015	4.0	0.14548296618371606																																													
28	28											18_уменьшение-расширение	0.37433108465278253	0.04970621985003629	28.0	1.3917741558010157																										251_недостаток-достоинство	-0.8525568399108159	0.03100655896837445	6	0.18603935381024667											225_кража-находка	-0.9623353048629716	0.037664695137028525	4.0	0.1506587805481141																																													
29	29																																									169_потеря-приобретение	0.84958220269324	0.032236630649576284	6	0.19341978389745768											195_болезнь-работа	-0.9561714962463148	0.0438285037536853	4.0	0.1753140150147412																																													
30	30																																									108_творчество-власть	-0.8495255259675003	0.03226028679776945	6	0.1935617207866167											166_порядочность-мошенничество	-0.9544427902438316	0.0455572097561685	4.0	0.182228839024674																																													
31	31																																									11_приобретение-постоянное_местонахождение	0.8493966700883504	0.03231410007481842	6	0.19388460044891054											275_жизненный_процесс-кончина	-0.9541042083268564	0.045895791673143733	4.0	0.1835831666925749																																													
