	Unnamed: 0	я_PRON	я_PRON.1	я_PRON.2	я_PRON.3	я_PRON.4	свой_DET	свой_DET.1	свой_DET.2	свой_DET.3	свой_DET.4	они_PRON	они_PRON.1	они_PRON.2	они_PRON.3	они_PRON.4	он_PRON	он_PRON.1	он_PRON.2	он_PRON.3	он_PRON.4	хотеть_VERB	хотеть_VERB.1	хотеть_VERB.2	хотеть_VERB.3	хотеть_VERB.4	время_NOUN	время_NOUN.1	время_NOUN.2	время_NOUN.3	время_NOUN.4	очень_ADV	очень_ADV.1	очень_ADV.2	очень_ADV.3	очень_ADV.4	она_PRON	она_PRON.1	она_PRON.2	она_PRON.3	она_PRON.4	думать_VERB	думать_VERB.1	думать_VERB.2	думать_VERB.3	думать_VERB.4	мочь_VERB	мочь_VERB.1	мочь_VERB.2	мочь_VERB.3	мочь_VERB.4	мой_DET	мой_DET.1	мой_DET.2	мой_DET.3	мой_DET.4	потом_ADV	потом_ADV.1	потом_ADV.2	потом_ADV.3	потом_ADV.4	знать_VERB	знать_VERB.1	знать_VERB.2	знать_VERB.3	знать_VERB.4	первый_ADJ	первый_ADJ.1	первый_ADJ.2	первый_ADJ.3	первый_ADJ.4	хороший_ADJ	хороший_ADJ.1	хороший_ADJ.2	хороший_ADJ.3	хороший_ADJ.4	еще_ADV	еще_ADV.1	еще_ADV.2	еще_ADV.3	еще_ADV.4	произойти_VERB	произойти_VERB.1	произойти_VERB.2	произойти_VERB.3	произойти_VERB.4	ждать_VERB	ждать_VERB.1	ждать_VERB.2	ждать_VERB.3	ждать_VERB.4	день_NOUN	день_NOUN.1	день_NOUN.2	день_NOUN.3	день_NOUN.4	жить_VERB	жить_VERB.1	жить_VERB.2	жить_VERB.3	жить_VERB.4	ничто_PRON	ничто_PRON.1	ничто_PRON.2	ничто_PRON.3	ничто_PRON.4
9	9											21_получение_результата-разработка	0.18231732449204535	0.027093525921197438	147.0	3.982748310416023						33_абстрактная_работа-конкретная_работа	0.22204851245479765	0.0180908947310067	113.0	2.044271104603757	115_наследство-собственность	0.25770023544559123	0.015351926351567638	88.0	1.3509695189379523	187_гармония-конфликт	-0.20053074785506814	0.026782055579827563	122.0	3.2674107807389627											251_недостаток-достоинство	0.2217923565952508	0.009457687314332532	136.0	1.2862454747492242	295_прощение-мстительность	0.3527396052703717	0.0031746316079230693	68	0.21587494933876875																					107_мир-драка	-0.2546157819641734	0.03341142693613728	70.0	2.338799885529609											7_чужбина-родной_дом	-0.393995919060387	0.025666051572383844	32.0	0.821313650316283						213_обозрение-сокрытие	-0.3946528178159184	0.015639855491042468	37.0	0.5786746531685715
10	10											91_здоровье-болезнь	0.1746330925801685	0.03438541483531405	147.0	5.054655980791165						201_вирус-растение	0.22015967285164872	0.019122471893595904	113.0	2.160839323976337	162_история-одномоментное_происшествие	0.2575751469084227	0.015403490247328322	88.0	1.3555071417648925	150_безопасность-опасность	-0.19631051796361415	0.03022478785963255	122.0	3.6874241188751715											1_иерархия-равенство	0.22077590071335176	0.009798648022297829	136.0	1.3326161310325046	197_проблема-решение_проблем	-0.35124951638088764	0.0033142739339756394	68	0.2253706275103435																					234_холодное_отношение-тёплое_отношение	-0.2521114731493629	0.03524990527022152	70.0	2.4674933689155063											131_процесс-завершение	0.3925698847250628	0.02625404758785161	32.0	0.8401295228112514						34_духовное_наслаждение-физическое_наслаждение	0.3943309455088927	0.015732410453641092	37.0	0.5820991867847204
11	11											207_фантастика-реальность	-0.17405967785319634	0.034990512416572785	147.0	5.143605325236198						123_отдых-работа	0.21775364193209826	0.020509650793163005	113.0	2.31759053962742	214_спешка-неторопливость	-0.25469571304736144	0.016632548159738858	88.0	1.4636642380570195	70_единство-разрозренность	-0.18904235987016355	0.03703408990084156	122.0	4.5181589679026715											192_производство-наука	0.21810070603144646	0.010748299530193116	136.0	1.4617687361062643	213_обозрение-сокрытие	-0.3493051053701971	0.0035046996060347463	68	0.2383195732103627																					36_спокойствие-деятельность	0.23702734144264384	0.048193549539843734	70.0	3.3735484677890617											165_улучшение-ухудшение	-0.3858603167188943	0.02917069343265365	32.0	0.9334621898449168						97_активность-пассивность	-0.392503315096452	0.016266726288897422	37.0	0.6018688726892046
12	12											225_кража-находка	0.16843915388631184	0.0414124015699797	147.0	6.087623030787015						249_порыв-покой	0.21214896523159613	0.02408047655461867	113.0	2.7210938506719096	14_изобилие-недостаток	-0.25247260240586744	0.01763847767929633	88.0	1.552186035778077	158_конец-начало	0.18614664615833693	0.04008523165252215	122.0	4.890398261607703											20_покой-беспокойство	0.21667228886830134	0.011287771734173764	136.0	1.5351369558476318	32_разруха-реализация	0.34651524771710124	0.003794910944425061	68	0.25805394422090416																					55_армия-гражданская_жизнь	0.23579242454173135	0.0494069169252495	70.0	3.4584841847674648											5_польза-вред	0.3791685442169376	0.03233782462898546	32.0	1.0348103881275348						289_недовольство-радость	-0.3914373285345705	0.01658535233721824	37.0	0.613658036477075
13	13											230_отступление-наступление	0.1674591406684177	0.04262758575624977	147.0	6.266255106168716						47_журналистика-литература	0.2112428642999013	0.024705032366677385	113.0	2.7916686574345446	12_частное-общее	0.24982155681088386	0.018906132839319696	88.0	1.663739689860133	166_порядочность-мошенничество	-0.18274687790497213	0.04393343373297751	122.0	5.359878915423256											181_дополнение-устранение	0.2150838209481713	0.011915474442552542	136.0	1.6205045241871456	12_частное-общее	0.34393883525918084	0.004081664810201916	68	0.2775532070937303																																				71_изобилие-недостаток	0.3774806220445005	0.033179322528180406	32.0	1.061738320901773						295_прощение-мстительность	0.3855863030362791	0.018429026661029527	37.0	0.6818739864580925
14	14											72_недостаток-достоинство	0.16479868934334138	0.04607774287168	147.0	6.77342820213696						18_уменьшение-расширение	0.2092653835482424	0.02611627657016378	113.0	2.9511392524285074	221_получение_денег-отсутствие_денег	-0.2468542476974383	0.02041709707055083	88.0	1.796704542208473	42_деструктивная_коммуникация-конструктивная_коммуникация	0.18267704566087564	0.04401559662676555	122.0	5.3699027884653985											300_беспокойство-спокойствие	0.21448854782045124	0.012158468933608477	136.0	1.6535517749707531	128_неловкость-ловкость	0.33833309526234	0.004772843851405948	68	0.32455338189560445																																				178_мыслительная_работа-физическая_работа	-0.3761709330807429	0.03384443074930668	32.0	1.0830217839778138						36_спокойствие-деятельность	0.3839838745272267	0.01896286687042937	37.0	0.7016260742058866
15	15																					285_опасность-безопасность	-0.20685516700478612	0.02792876557669876	113.0	3.15595051016696	158_конец-начало	-0.2457219335852157	0.02102035523838659	88.0	1.84979126097802	74_тёплые_чувства-холодные_чувства	0.182090219801103	0.044711115003992136	122.0	5.454756030487041											12_частное-общее	0.21283134151867072	0.012857963300317328	136.0	1.7486830088431566	202_отставание-лидерство	-0.3371981457616554	0.004924755634005286	68	0.33488338311235943																																				196_неуют-уют	-0.3745929556067686	0.034660106912277035	32.0	1.109123421192865						250_быт-война	-0.3772203302558515	0.021360671346064997	37.0	0.7903448398044047
16	16																					192_производство-наука	-0.2011972838167993	0.03260783066357336	113.0	3.6846848649837898	150_безопасность-опасность	-0.2453951508062603	0.021197265780736368	88.0	1.8653593887048003																69_труд-месть	0.21279411901551	0.012874070765663041	136.0	1.7508736241301734	108_творчество-власть	-0.3362933023847694	0.0050489127017439754	68	0.3433260637185903																																				115_наследство-собственность	0.3719509795681681	0.03606138313390788	32.0	1.1539642602850522						99_благоразумие-безолаберность	-0.37509575640019815	0.02216403997378755	37.0	0.8200694790301394
17	17																					248_спор-согласие	0.20103952899293576	0.03274725069837262	113.0	3.700439328916106	252_современность-древность	-0.24464742616573096	0.021606860785631125	88.0	1.901403749135539																103_познание-непостижимость	0.21239055964570414	0.013049841207000992	136.0	1.7747784041521348	139_свобода-неволя	-0.3334481079534564	0.005457514261210021	68	0.37111096976228136																																				59_увядание-расцвет	0.3699383097285914	0.03715933989319267	32.0	1.1890988765821655						197_проблема-решение_проблем	-0.37017827437902795	0.024120239206413832	37.0	0.8924488506373116
18	18																					247_радостное_событие_грустное_событие	-0.19987699019685995	0.03379028292998718	113.0	3.818301971088552	142_равенство-иерархия	0.2434999012093237	0.02224861976456471	88.0	1.9578785392816944																259_процесс-итог	-0.21238674256904247	0.013051513705480505	136.0	1.7750058639453483	298_очевидный-скрытый	-0.33017259643385405	0.005963790371511048	68	0.4055377452627512																																				226_человек-транспорт	-0.3655728943371892	0.039633631824491165	32.0	1.268276218383717						191_техническое_взаимодействие-животные_взаимоотношения	0.3679472252352781	0.025053820291092356	37.0	0.926991350770417
19	19																					48_отдаление-приближение	0.1992627973215517	0.03435255935511633	113.0	3.881839207128145	228_народ-власть	0.2432955153674821	0.022364615480767985	88.0	1.9680861623075827																53_подчинение-неповиновение	-0.20697069575717336	0.015621877790126157	136.0	2.1245753794571574	162_история-одномоментное_происшествие	0.32953319866884084	0.006067304964414237	68	0.4125767375801681																																				111_нежелание-желание	0.3621206918447436	0.04168281818854748	32.0	1.3338501820335191						183_неживая_природа-живая_природа	0.3678572572340055	0.025092085944767528	37.0	0.9284071799563984
20	20																					10_рутина-отдых	-0.19692133603964795	0.03656896688960811	113.0	4.132293258525716	127_начало-конец	0.2423868663128272	0.02288657699610392	88.0	2.0140187756571453																231_злость-радость	-0.2018995635711612	0.018416873929173003	136.0	2.5046948543675285	125_разработка-разрушение	-0.3290986764563858	0.0061385507135953464	68	0.4174214485244835																																				133_торможение-развитие	0.3615008602942045	0.04205959471104735	32.0	1.3459070307535148						235_процесс-итог	-0.3649356158530031	0.02636128049311439	37.0	0.9753673782452325
21	21																					199_уют-неуют	-0.1967209410361272	0.03676411910551768	113.0	4.154345458923498	213_обозрение-сокрытие	-0.2420536667515711	0.023080566860567874	88.0	2.0310898837299733																282_путешествие-домоседство	0.19897206823633626	0.020219739666482838	136.0	2.749884594641665	255_голод-неопределенная_тема	-0.32774325883914424	0.006365540785407131	68	0.4328567734076849																																				132_правонарушение-соблюдение_закона	-0.3605436863039272	0.042646797361059176	32.0	1.3646975155538936						70_единство-разрозренность	-0.3611398850061945	0.028088949623288152	37.0	1.0392911360616617
22	22																					167_дополнение-устранение	-0.1956938423223948	0.037778134177300735	113.0	4.268929162034983	187_гармония-конфликт	0.23934584432730455	0.024709730720027183	88.0	2.1744563033623923																179_работа-искусство	0.1977880377656984	0.020991040701579887	136.0	2.8547815354148645	7_чужбина-родной_дом	-0.32558863358586065	0.006741574244181918	68	0.4584270486043705																																				75_действующее_лицо-зритель	0.3540628384879663	0.04679771696172758	32.0	1.4975269427752826						242_отдых-работа	0.3601111544586985	0.02857292826689555	37.0	1.0571983458751353
23	23																					176_животное-человек	-0.1950762095503073	0.03839912336875473	113.0	4.339100940669284	133_торможение-развитие	-0.2392888984988635	0.02474501670703755	88.0	2.1775614702193047																111_нежелание-желание	-0.1976881479577237	0.021057255296168892	136.0	2.86378672027897	293_соблюдение_закона-правонарушение	-0.3203438508744766	0.007739518957738869	68	0.5262872891262431																																														35_кончина-вечное_искусство	-0.35787163841394576	0.029650306623825173	37.0	1.0970613450815316
24	24																					223_бытовые_ситуации-глобальные_происшествия	0.1936163142295328	0.039901044892597146	113.0	4.508818072863479	259_процесс-итог	0.2386310084675295	0.0251557913587374	88.0	2.2137096395688913																57_улица-дом	0.19750163214209385	0.02118137398291004	136.0	2.880666861675765	56_протест-мир	-0.3165428123506621	0.00854140197489499	68	0.5808153342928594																																														248_спор-согласие	-0.35611041459694376	0.030520860387857705	37.0	1.129271834350735
25	25																					62_жизнь-смерть	0.1881577786177136	0.04595906004168397	113.0	5.193373784710288	81_религия-наука	-0.23793577868623014	0.025596167837060757	88.0	2.2524627696613457																171_работа-отдых	0.19739162660546605	0.02125487320774916	136.0	2.8906627562538856	151_забытье-сознание	0.3149010139373305	0.008909618176309834	68	0.6058540359890687																																														169_потеря-приобретение	0.34911619405766	0.03418770661130574	37.0	1.2649451446183124
26	26																					101_фиксация-пересмотр	-0.18790331110199948	0.04625916553751445	113.0	5.227285705739133	86_доказательство-совпадение	0.23712619512721225	0.0261172190642731	88.0	2.2983152776560334																163_человек-инструмент	-0.19675408068475853	0.021685183510005184	136.0	2.949184957360705	245_любовь-ненависть	-0.3077333252199799	0.010684145265325979	68	0.7265218780421666																																														68_власть-народ	0.3470891808827452	0.035315225534606816	37.0	1.306663344780452
