	я_PRON	я_PRON	я_PRON	я_PRON	я_PRON	свой_DET	свой_DET	свой_DET	свой_DET	свой_DET	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	он_PRON	он_PRON	он_PRON	он_PRON	он_PRON	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	время_NOUN	время_NOUN	время_NOUN	время_NOUN	время_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	очень_ADV	очень_ADV	очень_ADV	очень_ADV	очень_ADV	она_PRON	она_PRON	она_PRON	она_PRON	она_PRON	думать_VERB	думать_VERB	думать_VERB	думать_VERB	думать_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мой_DET	мой_DET	мой_DET	мой_DET	мой_DET	мы_PRON	мы_PRON	мы_PRON	мы_PRON	мы_PRON	потом_ADV	потом_ADV	потом_ADV	потом_ADV	потом_ADV	знать_VERB	знать_VERB	знать_VERB	знать_VERB	знать_VERB	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	год_NOUN	год_NOUN	год_NOUN	год_NOUN	год_NOUN	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	еще_ADV	еще_ADV	еще_ADV	еще_ADV	еще_ADV	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	день_NOUN	день_NOUN	день_NOUN	день_NOUN	день_NOUN	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON
9	ответ_NOUN	-0.0999727220106192	0.019021382248429197	21	94.95474018415855																-_PRON	-0.08688578949558172	0.04166309706981368	9.0	58.953282353786356											написать_VERB	0.08605073148660629	0.04367254727183797	14.0	89.485049359996																																									с_ADP	-0.0948779455959261	0.026078278679877564	35.0	29.10335900674336																																								
10	выйти_VERB	0.09949194570452197	0.01960738017757782	8	97.88004184646849																говорить_VERB	-0.08618155872455514	0.04335243904300409	10.0	61.34370124585079											стать_VERB	-0.08601230283498192	0.04376695194738712	10.0	89.67848454019621																																									лето_NOUN	0.09084614347286149	0.03316418838260515	8.0	37.01123423498735																																								
11	казаться_VERB	-0.09936066562867395	0.019770100141107437	31	98.69233990440833																то_PRON	-0.08445552012665447	0.047738444421720365	11.0	67.54989885673432											конечно_ADV	-0.08587791129098667	0.04409845369874837	12.0	90.35773162873541																																									чтобы_SCONJ	-0.0883223668714505	0.03838883393064247	7.0	42.841938666596995																																								
12	раз_NOUN	-0.0967109402983733	0.02331509870668891	26	116.38897274379104																															я_PRON	-0.08558806505186507	0.044820613275573254	232.0	91.8374366016496																																									еще_ADV	-0.08632464227233477	0.043004607762561965	10.0	47.99314226301915																																								
13	мальчик_NOUN	-0.09629073762434986	0.02392508960613778	5	119.4340473138398																															любить_VERB	-0.08496503351929185	0.04640662767684564	29.0	95.08718010985672																																									я_PRON	-0.08509369461693782	0.04607529757339687	78.0	51.42003209191091																																								
14	вещь_NOUN	-0.09350708307602444	0.028325219403836796	7	141.3994952639533																															письмо_NOUN	0.0849320363669842	0.046491924027263196	15.0	95.26195233186229																																																																																					
15	-_PART	0.09346931614228875	0.028389406624025913	19	141.71991786713735																															провести_VERB	0.08466419814178087	0.047189156844127535	7.0	96.69058237361732																																																																																					
16	изменить_VERB	-0.09330668565562734	0.02866723676043254	5	143.10684590807924																															сессия_NOUN	-0.08448500019650232	0.04766052263797887	21.0	97.6564108852187																																																																																					
17	я_PRON	-0.09231900564940884	0.03040518674281035	215	151.78269222010925																															добрый_ADJ	0.08432611842308267	0.04808174355012595	6.0	98.51949253420807																																																																																					
18	момент_NOUN	0.09216948005363165	0.030676009078721745	18	153.13463732097895																																																																																																																								
19	про_ADP	0.0919728990475114	0.031035199863765794	31	154.92771771991886																																																																																																																								
20	три_NUM	-0.09098900968336361	0.032887524749717796	7	164.17452355059123																																																																																																																								
21	сделать_VERB	0.08954282255667496	0.035781088791130115	14	178.61919524532155																																																																																																																								
22	задание_NOUN	-0.08927073582616207	0.03634902140845961	9	181.45431487103036																																																																																																																								
23	здесь_ADV	-0.08828779451107362	0.03846499157270086	32	192.0172379309227																																																																																																																								
24	хотя_SCONJ	-0.0869170778922773	0.04158934892585904	28	207.61402983788832																																																																																																																								
25	образование_NOUN	-0.08671706867927842	0.04206268514670956	5	209.97692425237412																																																																																																																								
26	целый_ADJ	-0.08666285457213439	0.042191767117409254	14	210.62130145010698																																																																																																																								
27	видеться_VERB	0.08615102072154766	0.04342698204586757	87	216.7874943729709																																																																																																																								
28	провозить_VERB	0.08533639626335214	0.045455696204110614	7	226.91483545092018																																																																																																																								
29	ожидание_NOUN	-0.0851489558037135	0.04593359923655996	5	229.3005273889073																																																																																																																								
30	которые_PRON	-0.08480268321442111	0.046827567105292886	17	233.7632149896221																																																																																																																								
31	окончание_NOUN	0.08428435608063438	0.04819297846226393	6	240.57934848362154																																																																																																																								
32	довольно_ADV	-0.08380320297328954	0.04949016377132995	7	247.0548975464791																																																																																																																								
